,n_components,absorption_ratio
2003-01-02,92.0,0.7799600119146016
2003-01-03,92.0,0.7799600119146016
2003-01-06,90.0,0.7835630364134855
2003-01-07,90.0,0.7835630364134855
2003-01-08,90.0,0.7835630364134855
2003-01-09,90.0,0.7835630364134855
2003-01-10,90.0,0.7835630364134855
2003-01-13,90.0,0.7835630364134855
2003-01-14,90.0,0.7835630364134855
2003-01-15,90.0,0.7835630364134855
2003-01-16,90.0,0.7835630364134855
2003-01-17,90.0,0.7835630364134855
2003-01-21,90.0,0.7835630364134855
2003-01-22,90.0,0.7835630364134855
2003-01-23,90.0,0.7835630364134855
2003-01-24,90.0,0.7835630364134855
2003-01-27,90.0,0.7835630364134855
2003-01-28,90.0,0.7835630364134855
2003-01-29,90.0,0.7835630364134855
2003-01-30,90.0,0.7835630364134855
2003-01-31,90.0,0.7835630364134855
2003-02-03,90.0,0.7835630364134855
2003-02-04,90.0,0.7835630364134855
2003-02-05,91.0,0.7833454048452241
2003-02-06,91.0,0.7833454048452241
2003-02-07,91.0,0.7833454048452241
2003-02-10,91.0,0.7833454048452241
2003-02-11,91.0,0.7833454048452241
2003-02-12,91.0,0.7833454048452241
2003-02-13,91.0,0.7833454048452241
2003-02-14,91.0,0.7833454048452241
2003-02-18,91.0,0.7833454048452241
2003-02-19,91.0,0.7833454048452241
2003-02-20,91.0,0.7833454048452241
2003-02-21,91.0,0.7833454048452241
2003-02-24,91.0,0.7833454048452241
2003-02-25,91.0,0.7833454048452241
2003-02-26,91.0,0.7833454048452241
2003-02-27,91.0,0.7833454048452241
2003-02-28,91.0,0.7833454048452241
2003-03-03,91.0,0.7833454048452241
2003-03-04,91.0,0.7833454048452241
2003-03-05,91.0,0.7833454048452241
2003-03-06,91.0,0.7833454048452241
2003-03-07,89.0,0.7866886883106433
2003-03-10,89.0,0.7866886883106433
2003-03-11,89.0,0.7866886883106433
2003-03-12,89.0,0.7866886883106433
2003-03-13,89.0,0.7866886883106433
2003-03-14,89.0,0.7866886883106433
2003-03-17,89.0,0.7866886883106433
2003-03-18,89.0,0.7866886883106433
2003-03-19,89.0,0.7866886883106433
2003-03-20,89.0,0.7866886883106433
2003-03-21,89.0,0.7866886883106433
2003-03-24,89.0,0.7866886883106433
2003-03-25,89.0,0.7866886883106433
2003-03-26,89.0,0.7866886883106433
2003-03-27,89.0,0.7866886883106433
2003-03-28,89.0,0.7866886883106433
2003-03-31,89.0,0.7866886883106433
2003-04-01,89.0,0.7866886883106433
2003-04-02,89.0,0.7866886883106433
2003-04-03,89.0,0.7866886883106433
2003-04-04,89.0,0.7866886883106433
2003-04-07,88.0,0.789175993614024
2003-04-08,88.0,0.789175993614024
2003-04-09,88.0,0.789175993614024
2003-04-10,88.0,0.789175993614024
2003-04-11,88.0,0.789175993614024
2003-04-14,88.0,0.789175993614024
2003-04-15,88.0,0.789175993614024
2003-04-16,88.0,0.789175993614024
2003-04-17,88.0,0.789175993614024
2003-04-21,88.0,0.789175993614024
2003-04-22,88.0,0.789175993614024
2003-04-23,88.0,0.789175993614024
2003-04-24,88.0,0.789175993614024
2003-04-25,88.0,0.789175993614024
2003-04-28,88.0,0.789175993614024
2003-04-29,88.0,0.789175993614024
2003-04-30,88.0,0.789175993614024
2003-05-01,88.0,0.789175993614024
2003-05-02,88.0,0.789175993614024
2003-05-05,88.0,0.789175993614024
2003-05-06,88.0,0.789175993614024
2003-05-07,89.0,0.7873679986828352
2003-05-08,89.0,0.7873679986828352
2003-05-09,89.0,0.7873679986828352
2003-05-12,89.0,0.7873679986828352
2003-05-13,89.0,0.7873679986828352
2003-05-14,89.0,0.7873679986828352
2003-05-15,89.0,0.7873679986828352
2003-05-16,89.0,0.7873679986828352
2003-05-19,89.0,0.7873679986828352
2003-05-20,89.0,0.7873679986828352
2003-05-21,89.0,0.7873679986828352
2003-05-22,89.0,0.7873679986828352
2003-05-23,89.0,0.7873679986828352
2003-05-27,89.0,0.7873679986828352
2003-05-28,89.0,0.7873679986828352
2003-05-29,89.0,0.7873679986828352
2003-05-30,89.0,0.7873679986828352
2003-06-02,89.0,0.7873679986828352
2003-06-03,89.0,0.7873679986828352
2003-06-04,89.0,0.7873679986828352
2003-06-05,89.0,0.7873679986828352
2003-06-06,88.0,0.7895806034654079
2003-06-09,88.0,0.7895806034654079
2003-06-10,88.0,0.7895806034654079
2003-06-11,88.0,0.7895806034654079
2003-06-12,88.0,0.7895806034654079
2003-06-13,88.0,0.7895806034654079
2003-06-16,88.0,0.7895806034654079
2003-06-17,88.0,0.7895806034654079
2003-06-18,88.0,0.7895806034654079
2003-06-19,88.0,0.7895806034654079
2003-06-20,88.0,0.7895806034654079
2003-06-23,88.0,0.7895806034654079
2003-06-24,88.0,0.7895806034654079
2003-06-25,88.0,0.7895806034654079
2003-06-26,88.0,0.7895806034654079
2003-06-27,88.0,0.7895806034654079
2003-06-30,88.0,0.7895806034654079
2003-07-01,88.0,0.7895806034654079
2003-07-02,88.0,0.7895806034654079
2003-07-03,88.0,0.7895806034654079
2003-07-07,88.0,0.7895806034654079
2003-07-08,87.0,0.7920489764971479
2003-07-09,87.0,0.7920489764971479
2003-07-10,87.0,0.7920489764971479
2003-07-11,87.0,0.7920489764971479
2003-07-14,87.0,0.7920489764971479
2003-07-15,87.0,0.7920489764971479
2003-07-16,87.0,0.7920489764971479
2003-07-17,87.0,0.7920489764971479
2003-07-18,87.0,0.7920489764971479
2003-07-21,87.0,0.7920489764971479
2003-07-22,87.0,0.7920489764971479
2003-07-23,87.0,0.7920489764971479
2003-07-24,87.0,0.7920489764971479
2003-07-25,87.0,0.7920489764971479
2003-07-28,87.0,0.7920489764971479
2003-07-29,87.0,0.7920489764971479
2003-07-30,87.0,0.7920489764971479
2003-07-31,87.0,0.7920489764971479
2003-08-01,87.0,0.7920489764971479
2003-08-04,87.0,0.7920489764971479
2003-08-05,87.0,0.7920489764971479
2003-08-06,86.0,0.7932495165255705
2003-08-07,86.0,0.7932495165255705
2003-08-08,86.0,0.7932495165255705
2003-08-11,86.0,0.7932495165255705
2003-08-12,86.0,0.7932495165255705
2003-08-13,86.0,0.7932495165255705
2003-08-14,86.0,0.7932495165255705
2003-08-15,86.0,0.7932495165255705
2003-08-18,86.0,0.7932495165255705
2003-08-19,86.0,0.7932495165255705
2003-08-20,86.0,0.7932495165255705
2003-08-21,86.0,0.7932495165255705
2003-08-22,86.0,0.7932495165255705
2003-08-25,86.0,0.7932495165255705
2003-08-26,86.0,0.7932495165255705
2003-08-27,86.0,0.7932495165255705
2003-08-28,86.0,0.7932495165255705
2003-08-29,86.0,0.7932495165255705
2003-09-02,86.0,0.7932495165255705
2003-09-03,86.0,0.7932495165255705
2003-09-04,86.0,0.7932495165255705
2003-09-05,85.0,0.7954194079347511
2003-09-08,85.0,0.7954194079347511
2003-09-09,85.0,0.7954194079347511
2003-09-10,85.0,0.7954194079347511
2003-09-11,85.0,0.7954194079347511
2003-09-12,85.0,0.7954194079347511
2003-09-15,85.0,0.7954194079347511
2003-09-16,85.0,0.7954194079347511
2003-09-17,85.0,0.7954194079347511
2003-09-18,85.0,0.7954194079347511
2003-09-19,85.0,0.7954194079347511
2003-09-22,85.0,0.7954194079347511
2003-09-23,85.0,0.7954194079347511
2003-09-24,85.0,0.7954194079347511
2003-09-25,85.0,0.7954194079347511
2003-09-26,85.0,0.7954194079347511
2003-09-29,85.0,0.7954194079347511
2003-09-30,85.0,0.7954194079347511
2003-10-01,85.0,0.7954194079347511
2003-10-02,85.0,0.7954194079347511
2003-10-03,85.0,0.7954194079347511
2003-10-06,87.0,0.7914329351630222
2003-10-07,87.0,0.7914329351630222
2003-10-08,87.0,0.7914329351630222
2003-10-09,87.0,0.7914329351630222
2003-10-10,87.0,0.7914329351630222
2003-10-13,87.0,0.7914329351630222
2003-10-14,87.0,0.7914329351630222
2003-10-15,87.0,0.7914329351630222
2003-10-16,87.0,0.7914329351630222
2003-10-17,87.0,0.7914329351630222
2003-10-20,87.0,0.7914329351630222
2003-10-21,87.0,0.7914329351630222
2003-10-22,87.0,0.7914329351630222
2003-10-23,87.0,0.7914329351630222
2003-10-24,87.0,0.7914329351630222
2003-10-27,87.0,0.7914329351630222
2003-10-28,87.0,0.7914329351630222
2003-10-29,87.0,0.7914329351630222
2003-10-30,87.0,0.7914329351630222
2003-10-31,87.0,0.7914329351630222
2003-11-03,87.0,0.7914329351630222
2003-11-04,87.0,0.7925835921781874
2003-11-05,87.0,0.7925835921781874
2003-11-06,87.0,0.7925835921781874
2003-11-07,87.0,0.7925835921781874
2003-11-10,87.0,0.7925835921781874
2003-11-11,87.0,0.7925835921781874
2003-11-12,87.0,0.7925835921781874
2003-11-13,87.0,0.7925835921781874
2003-11-14,87.0,0.7925835921781874
2003-11-17,87.0,0.7925835921781874
2003-11-18,87.0,0.7925835921781874
2003-11-19,87.0,0.7925835921781874
2003-11-20,87.0,0.7925835921781874
2003-11-21,87.0,0.7925835921781874
2003-11-24,87.0,0.7925835921781874
2003-11-25,87.0,0.7925835921781874
2003-11-26,87.0,0.7925835921781874
2003-11-28,87.0,0.7925835921781874
2003-12-01,87.0,0.7925835921781874
2003-12-02,87.0,0.7925835921781874
2003-12-03,87.0,0.7925835921781874
2003-12-04,86.0,0.7944157716621552
2003-12-05,86.0,0.7944157716621552
2003-12-08,86.0,0.7944157716621552
2003-12-09,86.0,0.7944157716621552
2003-12-10,86.0,0.7944157716621552
2003-12-11,86.0,0.7944157716621552
2003-12-12,86.0,0.7944157716621552
2003-12-15,86.0,0.7944157716621552
2003-12-16,86.0,0.7944157716621552
2003-12-17,86.0,0.7944157716621552
2003-12-18,86.0,0.7944157716621552
2003-12-19,86.0,0.7944157716621552
2003-12-22,86.0,0.7944157716621552
2003-12-23,86.0,0.7944157716621552
2003-12-24,86.0,0.7944157716621552
2003-12-26,86.0,0.7944157716621552
2003-12-29,86.0,0.7944157716621552
2003-12-30,86.0,0.7944157716621552
2003-12-31,86.0,0.7944157716621552
2004-01-02,86.0,0.7944157716621552
2004-01-05,86.0,0.7944157716621552
2004-01-06,85.0,0.796273300593059
2004-01-07,85.0,0.796273300593059
2004-01-08,85.0,0.796273300593059
2004-01-09,85.0,0.796273300593059
2004-01-12,85.0,0.796273300593059
2004-01-13,85.0,0.796273300593059
2004-01-14,85.0,0.796273300593059
2004-01-15,85.0,0.796273300593059
2004-01-16,85.0,0.796273300593059
2004-01-20,85.0,0.796273300593059
2004-01-21,85.0,0.796273300593059
2004-01-22,85.0,0.796273300593059
2004-01-23,85.0,0.796273300593059
2004-01-26,85.0,0.796273300593059
2004-01-27,85.0,0.796273300593059
2004-01-28,85.0,0.796273300593059
2004-01-29,85.0,0.796273300593059
2004-01-30,85.0,0.796273300593059
2004-02-02,85.0,0.796273300593059
2004-02-03,85.0,0.796273300593059
2004-02-04,85.0,0.796273300593059
2004-02-05,85.0,0.79594401004799
2004-02-06,85.0,0.79594401004799
2004-02-09,85.0,0.79594401004799
2004-02-10,85.0,0.79594401004799
2004-02-11,85.0,0.79594401004799
2004-02-12,85.0,0.79594401004799
2004-02-13,85.0,0.79594401004799
2004-02-17,85.0,0.79594401004799
2004-02-18,85.0,0.79594401004799
2004-02-19,85.0,0.79594401004799
2004-02-20,85.0,0.79594401004799
2004-02-23,85.0,0.79594401004799
2004-02-24,85.0,0.79594401004799
2004-02-25,85.0,0.79594401004799
2004-02-26,85.0,0.79594401004799
2004-02-27,85.0,0.79594401004799
2004-03-01,85.0,0.79594401004799
2004-03-02,85.0,0.79594401004799
2004-03-03,85.0,0.79594401004799
2004-03-04,85.0,0.79594401004799
2004-03-05,85.0,0.79594401004799
2004-03-08,85.0,0.7970074664111713
2004-03-09,85.0,0.7970074664111713
2004-03-10,85.0,0.7970074664111713
2004-03-11,85.0,0.7970074664111713
2004-03-12,85.0,0.7970074664111713
2004-03-15,85.0,0.7970074664111713
2004-03-16,85.0,0.7970074664111713
2004-03-17,85.0,0.7970074664111713
2004-03-18,85.0,0.7970074664111713
2004-03-19,85.0,0.7970074664111713
2004-03-22,85.0,0.7970074664111713
2004-03-23,85.0,0.7970074664111713
2004-03-24,85.0,0.7970074664111713
2004-03-25,85.0,0.7970074664111713
2004-03-26,85.0,0.7970074664111713
2004-03-29,85.0,0.7970074664111713
2004-03-30,85.0,0.7970074664111713
2004-03-31,85.0,0.7970074664111713
2004-04-01,85.0,0.7970074664111713
2004-04-02,85.0,0.7970074664111713
2004-04-05,85.0,0.7970074664111713
2004-04-06,84.0,0.79923710115563
2004-04-07,84.0,0.79923710115563
2004-04-08,84.0,0.79923710115563
2004-04-12,84.0,0.79923710115563
2004-04-13,84.0,0.79923710115563
2004-04-14,84.0,0.79923710115563
2004-04-15,84.0,0.79923710115563
2004-04-16,84.0,0.79923710115563
2004-04-19,84.0,0.79923710115563
2004-04-20,84.0,0.79923710115563
2004-04-21,84.0,0.79923710115563
2004-04-22,84.0,0.79923710115563
2004-04-23,84.0,0.79923710115563
2004-04-26,84.0,0.79923710115563
2004-04-27,84.0,0.79923710115563
2004-04-28,84.0,0.79923710115563
2004-04-29,84.0,0.79923710115563
2004-04-30,84.0,0.79923710115563
2004-05-03,84.0,0.79923710115563
2004-05-04,84.0,0.79923710115563
2004-05-05,84.0,0.79923710115563
2004-05-06,83.0,0.8009048481579765
2004-05-07,83.0,0.8009048481579765
2004-05-10,83.0,0.8009048481579765
2004-05-11,83.0,0.8009048481579765
2004-05-12,83.0,0.8009048481579765
2004-05-13,83.0,0.8009048481579765
2004-05-14,83.0,0.8009048481579765
2004-05-17,83.0,0.8009048481579765
2004-05-18,83.0,0.8009048481579765
2004-05-19,83.0,0.8009048481579765
2004-05-20,83.0,0.8009048481579765
2004-05-21,83.0,0.8009048481579765
2004-05-24,83.0,0.8009048481579765
2004-05-25,83.0,0.8009048481579765
2004-05-26,83.0,0.8009048481579765
2004-05-27,83.0,0.8009048481579765
2004-05-28,83.0,0.8009048481579765
2004-06-01,83.0,0.8009048481579765
2004-06-02,83.0,0.8009048481579765
2004-06-03,83.0,0.8009048481579765
2004-06-04,83.0,0.8009048481579765
2004-06-07,83.0,0.8016479884846494
2004-06-08,83.0,0.8016479884846494
2004-06-09,83.0,0.8016479884846494
2004-06-10,83.0,0.8016479884846494
2004-06-14,83.0,0.8016479884846494
2004-06-15,83.0,0.8016479884846494
2004-06-16,83.0,0.8016479884846494
2004-06-17,83.0,0.8016479884846494
2004-06-18,83.0,0.8016479884846494
2004-06-21,83.0,0.8016479884846494
2004-06-22,83.0,0.8016479884846494
2004-06-23,83.0,0.8016479884846494
2004-06-24,83.0,0.8016479884846494
2004-06-25,83.0,0.8016479884846494
2004-06-28,83.0,0.8016479884846494
2004-06-29,83.0,0.8016479884846494
2004-06-30,83.0,0.8016479884846494
2004-07-01,83.0,0.8016479884846494
2004-07-02,83.0,0.8016479884846494
2004-07-06,83.0,0.8016479884846494
2004-07-07,83.0,0.8016479884846494
2004-07-08,83.0,0.8014099802866993
2004-07-09,83.0,0.8014099802866993
2004-07-12,83.0,0.8014099802866993
2004-07-13,83.0,0.8014099802866993
2004-07-14,83.0,0.8014099802866993
2004-07-15,83.0,0.8014099802866993
2004-07-16,83.0,0.8014099802866993
2004-07-19,83.0,0.8014099802866993
2004-07-20,83.0,0.8014099802866993
2004-07-21,83.0,0.8014099802866993
2004-07-22,83.0,0.8014099802866993
2004-07-23,83.0,0.8014099802866993
2004-07-26,83.0,0.8014099802866993
2004-07-27,83.0,0.8014099802866993
2004-07-28,83.0,0.8014099802866993
2004-07-29,83.0,0.8014099802866993
2004-07-30,83.0,0.8014099802866993
2004-08-02,83.0,0.8014099802866993
2004-08-03,83.0,0.8014099802866993
2004-08-04,83.0,0.8014099802866993
2004-08-05,83.0,0.8014099802866993
2004-08-06,90.0,0.7844647791281372
2004-08-09,90.0,0.7844647791281372
2004-08-10,90.0,0.7844647791281372
2004-08-11,90.0,0.7844647791281372
2004-08-12,90.0,0.7844647791281372
2004-08-13,90.0,0.7844647791281372
2004-08-16,90.0,0.7844647791281372
2004-08-17,90.0,0.7844647791281372
2004-08-18,90.0,0.7844647791281372
2004-08-19,90.0,0.7844647791281372
2004-08-20,90.0,0.7844647791281372
2004-08-23,90.0,0.7844647791281372
2004-08-24,90.0,0.7844647791281372
2004-08-25,90.0,0.7844647791281372
2004-08-26,90.0,0.7844647791281372
2004-08-27,90.0,0.7844647791281372
2004-08-30,90.0,0.7844647791281372
2004-08-31,90.0,0.7844647791281372
2004-09-01,90.0,0.7844647791281372
2004-09-02,90.0,0.7844647791281372
2004-09-03,90.0,0.7844647791281372
2004-09-07,92.0,0.7803817808640248
2004-09-08,92.0,0.7803817808640248
2004-09-09,92.0,0.7803817808640248
2004-09-10,92.0,0.7803817808640248
2004-09-13,92.0,0.7803817808640248
2004-09-14,92.0,0.7803817808640248
2004-09-15,92.0,0.7803817808640248
2004-09-16,92.0,0.7803817808640248
2004-09-17,92.0,0.7803817808640248
2004-09-20,92.0,0.7803817808640248
2004-09-21,92.0,0.7803817808640248
2004-09-22,92.0,0.7803817808640248
2004-09-23,92.0,0.7803817808640248
2004-09-24,92.0,0.7803817808640248
2004-09-27,92.0,0.7803817808640248
2004-09-28,92.0,0.7803817808640248
2004-09-29,92.0,0.7803817808640248
2004-09-30,92.0,0.7803817808640248
2004-10-01,92.0,0.7803817808640248
2004-10-04,92.0,0.7803817808640248
2004-10-05,92.0,0.7803817808640248
2004-10-06,94.0,0.7754467729061879
2004-10-07,94.0,0.7754467729061879
2004-10-08,94.0,0.7754467729061879
2004-10-11,94.0,0.7754467729061879
2004-10-12,94.0,0.7754467729061879
2004-10-13,94.0,0.7754467729061879
2004-10-14,94.0,0.7754467729061879
2004-10-15,94.0,0.7754467729061879
2004-10-18,94.0,0.7754467729061879
2004-10-19,94.0,0.7754467729061879
2004-10-20,94.0,0.7754467729061879
2004-10-21,94.0,0.7754467729061879
2004-10-22,94.0,0.7754467729061879
2004-10-25,94.0,0.7754467729061879
2004-10-26,94.0,0.7754467729061879
2004-10-27,94.0,0.7754467729061879
2004-10-28,94.0,0.7754467729061879
2004-10-29,94.0,0.7754467729061879
2004-11-01,94.0,0.7754467729061879
2004-11-02,94.0,0.7754467729061879
2004-11-03,94.0,0.7754467729061879
2004-11-04,101.0,0.7572264015342649
2004-11-05,101.0,0.7572264015342649
2004-11-08,101.0,0.7572264015342649
2004-11-09,101.0,0.7572264015342649
2004-11-10,101.0,0.7572264015342649
2004-11-11,101.0,0.7572264015342649
2004-11-12,101.0,0.7572264015342649
2004-11-15,101.0,0.7572264015342649
2004-11-16,101.0,0.7572264015342649
2004-11-17,101.0,0.7572264015342649
2004-11-18,101.0,0.7572264015342649
2004-11-19,101.0,0.7572264015342649
2004-11-22,101.0,0.7572264015342649
2004-11-23,101.0,0.7572264015342649
2004-11-24,101.0,0.7572264015342649
2004-11-26,101.0,0.7572264015342649
2004-11-29,101.0,0.7572264015342649
2004-11-30,101.0,0.7572264015342649
2004-12-01,101.0,0.7572264015342649
2004-12-02,101.0,0.7572264015342649
2004-12-03,101.0,0.7572264015342649
2004-12-06,104.0,0.7500158545529217
2004-12-07,104.0,0.7500158545529217
2004-12-08,104.0,0.7500158545529217
2004-12-09,104.0,0.7500158545529217
2004-12-10,104.0,0.7500158545529217
2004-12-13,104.0,0.7500158545529217
2004-12-14,104.0,0.7500158545529217
2004-12-15,104.0,0.7500158545529217
2004-12-16,104.0,0.7500158545529217
2004-12-17,104.0,0.7500158545529217
2004-12-20,104.0,0.7500158545529217
2004-12-21,104.0,0.7500158545529217
2004-12-22,104.0,0.7500158545529217
2004-12-23,104.0,0.7500158545529217
2004-12-27,104.0,0.7500158545529217
2004-12-28,104.0,0.7500158545529217
2004-12-29,104.0,0.7500158545529217
2004-12-30,104.0,0.7500158545529217
2005-01-03,104.0,0.7500158545529217
2005-01-04,104.0,0.7500158545529217
2005-01-05,104.0,0.7500158545529217
2005-01-06,105.0,0.748207573100333
2005-01-07,105.0,0.748207573100333
2005-01-10,105.0,0.748207573100333
2005-01-11,105.0,0.748207573100333
2005-01-12,105.0,0.748207573100333
2005-01-13,105.0,0.748207573100333
2005-01-14,105.0,0.748207573100333
2005-01-18,105.0,0.748207573100333
2005-01-19,105.0,0.748207573100333
2005-01-20,105.0,0.748207573100333
2005-01-21,105.0,0.748207573100333
2005-01-24,105.0,0.748207573100333
2005-01-25,105.0,0.748207573100333
2005-01-26,105.0,0.748207573100333
2005-01-27,105.0,0.748207573100333
2005-01-28,105.0,0.748207573100333
2005-01-31,105.0,0.748207573100333
2005-02-01,105.0,0.748207573100333
2005-02-02,105.0,0.748207573100333
2005-02-03,105.0,0.748207573100333
2005-02-04,105.0,0.748207573100333
2005-02-07,106.0,0.7437352772153556
2005-02-08,106.0,0.7437352772153556
2005-02-09,106.0,0.7437352772153556
2005-02-10,106.0,0.7437352772153556
2005-02-11,106.0,0.7437352772153556
2005-02-14,106.0,0.7437352772153556
2005-02-15,106.0,0.7437352772153556
2005-02-16,106.0,0.7437352772153556
2005-02-17,106.0,0.7437352772153556
2005-02-18,106.0,0.7437352772153556
2005-02-22,106.0,0.7437352772153556
2005-02-23,106.0,0.7437352772153556
2005-02-24,106.0,0.7437352772153556
2005-02-25,106.0,0.7437352772153556
2005-02-28,106.0,0.7437352772153556
2005-03-01,106.0,0.7437352772153556
2005-03-02,106.0,0.7437352772153556
2005-03-03,106.0,0.7437352772153556
2005-03-04,106.0,0.7437352772153556
2005-03-07,106.0,0.7437352772153556
2005-03-08,106.0,0.7437352772153556
2005-03-09,106.0,0.7436968861127112
2005-03-10,106.0,0.7436968861127112
2005-03-11,106.0,0.7436968861127112
2005-03-14,106.0,0.7436968861127112
2005-03-15,106.0,0.7436968861127112
2005-03-16,106.0,0.7436968861127112
2005-03-17,106.0,0.7436968861127112
2005-03-18,106.0,0.7436968861127112
2005-03-21,106.0,0.7436968861127112
2005-03-22,106.0,0.7436968861127112
2005-03-23,106.0,0.7436968861127112
2005-03-24,106.0,0.7436968861127112
2005-03-28,106.0,0.7436968861127112
2005-03-29,106.0,0.7436968861127112
2005-03-30,106.0,0.7436968861127112
2005-03-31,106.0,0.7436968861127112
2005-04-01,106.0,0.7436968861127112
2005-04-04,106.0,0.7436968861127112
2005-04-05,106.0,0.7436968861127112
2005-04-06,106.0,0.7436968861127112
2005-04-07,106.0,0.7436968861127112
2005-04-08,110.0,0.7329758819985499
2005-04-11,110.0,0.7329758819985499
2005-04-12,110.0,0.7329758819985499
2005-04-13,110.0,0.7329758819985499
2005-04-14,110.0,0.7329758819985499
2005-04-15,110.0,0.7329758819985499
2005-04-18,110.0,0.7329758819985499
2005-04-19,110.0,0.7329758819985499
2005-04-20,110.0,0.7329758819985499
2005-04-21,110.0,0.7329758819985499
2005-04-22,110.0,0.7329758819985499
2005-04-25,110.0,0.7329758819985499
2005-04-26,110.0,0.7329758819985499
2005-04-27,110.0,0.7329758819985499
2005-04-28,110.0,0.7329758819985499
2005-04-29,110.0,0.7329758819985499
2005-05-02,110.0,0.7329758819985499
2005-05-03,110.0,0.7329758819985499
2005-05-04,110.0,0.7329758819985499
2005-05-05,110.0,0.7329758819985499
2005-05-06,110.0,0.7329758819985499
2005-05-09,110.0,0.7332918726504241
2005-05-10,110.0,0.7332918726504241
2005-05-11,110.0,0.7332918726504241
2005-05-12,110.0,0.7332918726504241
2005-05-13,110.0,0.7332918726504241
2005-05-16,110.0,0.7332918726504241
2005-05-17,110.0,0.7332918726504241
2005-05-18,110.0,0.7332918726504241
2005-05-19,110.0,0.7332918726504241
2005-05-20,110.0,0.7332918726504241
2005-05-23,110.0,0.7332918726504241
2005-05-24,110.0,0.7332918726504241
2005-05-25,110.0,0.7332918726504241
2005-05-26,110.0,0.7332918726504241
2005-05-27,110.0,0.7332918726504241
2005-05-31,110.0,0.7332918726504241
2005-06-01,110.0,0.7332918726504241
2005-06-02,110.0,0.7332918726504241
2005-06-03,110.0,0.7332918726504241
2005-06-06,110.0,0.7332918726504241
2005-06-07,110.0,0.7332918726504241
2005-06-08,110.0,0.7325688353178381
2005-06-09,110.0,0.7325688353178381
2005-06-10,110.0,0.7325688353178381
2005-06-13,110.0,0.7325688353178381
2005-06-14,110.0,0.7325688353178381
2005-06-15,110.0,0.7325688353178381
2005-06-16,110.0,0.7325688353178381
2005-06-17,110.0,0.7325688353178381
2005-06-20,110.0,0.7325688353178381
2005-06-21,110.0,0.7325688353178381
2005-06-22,110.0,0.7325688353178381
2005-06-23,110.0,0.7325688353178381
2005-06-24,110.0,0.7325688353178381
2005-06-27,110.0,0.7325688353178381
2005-06-28,110.0,0.7325688353178381
2005-06-29,110.0,0.7325688353178381
2005-06-30,110.0,0.7325688353178381
2005-07-01,110.0,0.7325688353178381
2005-07-05,110.0,0.7325688353178381
2005-07-06,110.0,0.7325688353178381
2005-07-07,110.0,0.7325688353178381
2005-07-08,111.0,0.730929960181491
2005-07-11,111.0,0.730929960181491
2005-07-12,111.0,0.730929960181491
2005-07-13,111.0,0.730929960181491
2005-07-14,111.0,0.730929960181491
2005-07-15,111.0,0.730929960181491
2005-07-18,111.0,0.730929960181491
2005-07-19,111.0,0.730929960181491
2005-07-20,111.0,0.730929960181491
2005-07-21,111.0,0.730929960181491
2005-07-22,111.0,0.730929960181491
2005-07-25,111.0,0.730929960181491
2005-07-26,111.0,0.730929960181491
2005-07-27,111.0,0.730929960181491
2005-07-28,111.0,0.730929960181491
2005-07-29,111.0,0.730929960181491
2005-08-01,111.0,0.730929960181491
2005-08-02,111.0,0.730929960181491
2005-08-03,111.0,0.730929960181491
2005-08-04,111.0,0.730929960181491
2005-08-05,111.0,0.730929960181491
2005-08-08,111.0,0.7295074192179718
2005-08-09,111.0,0.7295074192179718
2005-08-10,111.0,0.7295074192179718
2005-08-11,111.0,0.7295074192179718
2005-08-12,111.0,0.7295074192179718
2005-08-15,111.0,0.7295074192179718
2005-08-16,111.0,0.7295074192179718
2005-08-17,111.0,0.7295074192179718
2005-08-18,111.0,0.7295074192179718
2005-08-19,111.0,0.7295074192179718
2005-08-22,111.0,0.7295074192179718
2005-08-23,111.0,0.7295074192179718
2005-08-24,111.0,0.7295074192179718
2005-08-25,111.0,0.7295074192179718
2005-08-26,111.0,0.7295074192179718
2005-08-29,111.0,0.7295074192179718
2005-08-30,111.0,0.7295074192179718
2005-08-31,111.0,0.7295074192179718
2005-09-01,111.0,0.7295074192179718
2005-09-02,111.0,0.7295074192179718
2005-09-06,111.0,0.7295074192179718
2005-09-07,111.0,0.7319200985111952
2005-09-08,111.0,0.7319200985111952
2005-09-09,111.0,0.7319200985111952
2005-09-12,111.0,0.7319200985111952
2005-09-13,111.0,0.7319200985111952
2005-09-14,111.0,0.7319200985111952
2005-09-15,111.0,0.7319200985111952
2005-09-16,111.0,0.7319200985111952
2005-09-19,111.0,0.7319200985111952
2005-09-20,111.0,0.7319200985111952
2005-09-21,111.0,0.7319200985111952
2005-09-22,111.0,0.7319200985111952
2005-09-23,111.0,0.7319200985111952
2005-09-26,111.0,0.7319200985111952
2005-09-27,111.0,0.7319200985111952
2005-09-28,111.0,0.7319200985111952
2005-09-29,111.0,0.7319200985111952
2005-09-30,111.0,0.7319200985111952
2005-10-03,111.0,0.7319200985111952
2005-10-04,111.0,0.7319200985111952
2005-10-05,111.0,0.7319200985111952
2005-10-06,111.0,0.7304160938333782
2005-10-07,111.0,0.7304160938333782
2005-10-10,111.0,0.7304160938333782
2005-10-11,111.0,0.7304160938333782
2005-10-12,111.0,0.7304160938333782
2005-10-13,111.0,0.7304160938333782
2005-10-14,111.0,0.7304160938333782
2005-10-17,111.0,0.7304160938333782
2005-10-18,111.0,0.7304160938333782
2005-10-19,111.0,0.7304160938333782
